Customer Id,Customer Fname,Customer Lname,Customer Segment
2531,Mary,Fitzpatrick,Consumer
6117,Gloria,Smith,Consumer
8591,Mary,Smith,Consumer
9499,Joshua,Brown,Consumer
2211,Debra,Harvey,Consumer
4761,Mary,Shannon,Consumer
2998,Denise,Smith,Consumer
4105,Mary,Smith,Consumer
11881,Maria,Richards,Consumer
3483,Michael,Smith,Consumer
10214,Raymond,Smith,Consumer
7206,Lori,Ellis,Consumer
1437,Mary,Watson,Consumer
7136,Mary,Smith,Consumer
3823,Charles,Ortega,Consumer
11600,Jean,Finley,Consumer
7430,Wayne,Smith,Consumer
9266,Brittany,Whitney,Consumer
6599,Robert,Moreno,Consumer
10225,Diane,English,Consumer
7553,Mary,Thompson,Consumer
7328,Mary,Smith,Consumer
767,Christine,Horne,Consumer
12345,Phillip,Hancock,Consumer
6854,Mary,Wade,Consumer
9335,Joseph,Smith,Consumer
6336,Richard,Maddox,Consumer
2674,John,Smith,Consumer
3601,Rose,Robertson,Consumer
8670,Mary,Smith,Consumer
8119,Mary,Smith,Consumer
9764,John,Smith,Consumer
4218,Mary,Rodgers,Consumer
6377,Mary,Lee,Consumer
1334,Roger,Dunlap,Consumer
370,Mary,Smith,Consumer
7585,Angela,Martin,Consumer
6579,Mary,Long,Consumer
802,Mary,Rogers,Consumer
69,Megan,Smith,Consumer
9752,Mary,Smith,Consumer
2715,Mary,Smith,Consumer
6678,Mary,Church,Consumer
10709,Mary,Ritter,Consumer
9310,Timothy,Smith,Consumer
1353,Victoria,Rocha,Consumer
6592,Tyler,Austin,Consumer
7502,Joe,Smith,Consumer
6759,Matthew,Smith,Consumer
11548,Hannah,Gardner,Consumer
9153,Sharon,Jenkins,Consumer
7126,James,Smith,Consumer
124,Judy,Smith,Consumer
6651,Ashley,Smith,Consumer
11968,Emily,Winters,Consumer
5199,Patricia,Martinez,Consumer
11800,James,Solis,Consumer
3841,Mary,Sawyer,Consumer
10032,Shawn,Smith,Consumer
11637,Mary,Smith,Consumer
2524,Mary,Mays,Consumer
9473,Michelle,Smith,Consumer
11952,Mary,Smith,Consumer
9574,Mary,Smith,Consumer
2140,Samuel,Smith,Consumer
5464,Peter,Smith,Consumer
2549,Stephanie,Smith,Consumer
10464,Emily,Smith,Consumer
10585,Michael,Keller,Consumer
6975,Mary,Brown,Consumer
8039,Gerald,Arellano,Consumer
2516,Mary,Graham,Consumer
9652,Mary,Smith,Consumer
11593,Joan,Haynes,Consumer
5924,Virginia,Williams,Consumer
4728,Mary,Smith,Consumer
4063,Mary,Robinson,Consumer
9533,Mary,Hess,Consumer
11584,Jeffrey,Wilcox,Consumer
10423,Mary,Rios,Consumer
4148,Debra,Hendrix,Consumer
4800,Mary,Smith,Consumer
762,Mary,Smith,Consumer
5904,Catherine,Peterson,Consumer
194,Mary,Bates,Consumer
4893,William,Smith,Consumer
447,Mary,Nelson,Consumer
1245,Gregory,Torres,Consumer
3067,Mary,Lee,Consumer
11766,Mary,Mason,Consumer
6262,Mary,Brennan,Consumer
2629,Mary,Smith,Consumer
1580,Kelly,Simmons,Consumer
8673,Carolyn,Smith,Consumer
8738,Donald,Jackson,Consumer
11572,Mary,Salazar,Consumer
8702,Mary,Ramos,Consumer
11556,Hannah,Watson,Consumer
7685,Mary,Mcdowell,Consumer
9395,Pamela,Hayden,Consumer
4975,Diane,Flores,Consumer
4551,Jonathan,Blackwell,Consumer
6418,Olivia,Owens,Consumer
10832,Mary,Khan,Consumer
12285,Patrick,Mcgee,Consumer
5034,Rose,Williams,Consumer
7786,Mary,Price,Consumer
11464,Timothy,Mckinney,Consumer
3087,Mary,Hendricks,Consumer
2991,Julie,Francis,Consumer
5583,Mary,Skinner,Consumer
5724,Christian,Doyle,Consumer
11487,Cheryl,Evans,Consumer
7944,Gloria,Mcneil,Consumer
404,Mary,Adkins,Consumer
2143,Elizabeth,Herrera,Consumer
10272,Jonathan,Molina,Consumer
4240,Kenneth,Collins,Consumer
2275,Lisa,Smith,Consumer
5477,Mary,Smith,Consumer
10473,Betty,Hartman,Consumer
7972,Mary,Hoffman,Consumer
9223,Carl,Perez,Consumer
7867,Mary,Glenn,Consumer
3065,Amy,Cummings,Consumer
6960,Mary,Smith,Consumer
10150,Mary,Vasquez,Consumer
11836,Mary,Clayton,Consumer
7021,Debra,Smith,Consumer
7095,Amanda,Hogan,Consumer
9160,Teresa,Garrett,Consumer
1493,Mary,Smith,Consumer
7582,Aaron,Valdez,Consumer
11635,Mary,Smith,Consumer
3953,Mary,Smith,Consumer
8297,Debra,Johnson,Consumer
5284,Mary,Smith,Consumer
12085,Mark,Lopez,Consumer
3063,John,Roberson,Consumer
10253,Kyle,Smith,Consumer
10353,Harold,Taylor,Consumer
6394,Jacqueline,Carroll,Consumer
3740,Mary,Smith,Consumer
2937,Mary,Mcclure,Consumer
333,Elizabeth,Ferguson,Consumer
7169,Cheryl,Smith,Consumer
9372,Kevin,Jarvis,Consumer
5933,Megan,Reyes,Consumer
7904,Mary,Smith,Consumer
7292,Jonathan,Hernandez,Consumer
11906,Mary,Mendoza,Consumer
830,William,Herrera,Consumer
3209,Mary,Smith,Consumer
6621,Joan,Hayes,Consumer
8383,Mary,Smith,Consumer
1647,Kevin,Sims,Consumer
14435,Jael,Ashley,Corporate
13457,Ora,Cleveland,Corporate
7664,Brandon,Walker,Corporate
310,Mary,Fox,Corporate
2409,Patrick,Smith,Corporate
1803,Mary,Jones,Corporate
14789,Mariko,Juarez,Corporate
684,Christopher,Terrell,Corporate
13645,Maggie,Barker,Corporate
14861,Echo,Sullivan,Corporate
10867,David,Obrien,Corporate
14752,Maggie,Bass,Corporate
12184,Mary,Ford,Corporate
13912,Germane,Williamson,Corporate
6719,Mary,Smith,Corporate
4972,Matthew,Smith,Corporate
12776,Zoe,Duffy,Corporate
621,Mary,Shannon,Corporate
4681,Mary,Smith,Corporate
13764,Reagan,Avila,Corporate
13710,Xerxes,Walker,Corporate
14800,Chantale,Spencer,Corporate
10561,Mary,Smith,Corporate
9052,Mary,Odom,Corporate
93,Mary,Robbins,Corporate
14798,Zoe,Jimenez,Corporate
10822,Mary,Chase,Corporate
5181,Mary,Smith,Corporate
8579,Mary,Conrad,Corporate
13814,Darrel,Lynch,Corporate
6718,Kelly,Simmons,Corporate
13939,Regan,Cleveland,Corporate
11364,Jacqueline,Smith,Corporate
8457,Joseph,Larsen,Corporate
12053,Wayne,Mcclure,Corporate
7778,Mary,Cross,Corporate
3739,Terry,Long,Corporate
6894,Gerald,Nichols,Corporate
7064,Ann,Morris,Corporate
4338,Mary,Michael,Corporate
9211,Lauren,Kramer,Corporate
4305,Mary,Smith,Corporate
10922,Mary,Smith,Corporate
11469,Judy,Smith,Corporate
527,Mary,Gregory,Corporate
10597,Elizabeth,Raymond,Corporate
2019,Pamela,Smith,Corporate
161,Mary,Smith,Corporate
12137,Eugene,Barrera,Corporate
11235,Judy,Church,Corporate
4516,Harry,Blake,Corporate
9024,Walter,Smith,Corporate
12486,Yvette,Lester,Corporate
12735,Octavia,Fernandez,Corporate
12551,Lacy,Snider,Corporate
12656,Alma,Berger,Corporate
12636,Nayda,Ochoa,Corporate
12707,Veronica,Logan,Corporate
15015,Grace,Terrell,Corporate
12884,Brenna,Gill,Corporate
12864,Amity,Patrick,Corporate
12935,Wynter,Cameron,Corporate
15009,Frances,Spencer,Corporate
12891,Nelle,Barron,Corporate
15071,Renee,Suarez,Corporate
12407,Megan,Smith,Corporate
9488,Mary,Smith,Corporate
4725,Gerald,Camacho,Corporate
9716,Dorothy,Gonzalez,Corporate
10233,Mary,Bennett,Corporate
4069,Steven,Smith,Corporate
6972,Grace,Black,Corporate
9447,James,Smith,Corporate
1478,Anna,Sanchez,Corporate
383,Evelyn,Smith,Corporate
12380,Jacqueline,Shaw,Corporate
5631,Gloria,Goodman,Corporate
11279,Mary,Wells,Corporate
319,Arthur,Brown,Corporate
8417,Mary,Smith,Corporate
1745,Mary,Smith,Corporate
12207,Jose,Smith,Corporate
842,Patrick,Murphy,Corporate
8843,Juan,Smith,Corporate
136,Ryan,Griffin,Corporate
6225,Mary,Smith,Corporate
1638,William,Reyes,Corporate
2831,Mary,Padilla,Corporate
6877,Mary,Savage,Corporate
8690,Howard,Smith,Corporate
4281,Kenneth,Phelps,Corporate
7507,Mary,Banks,Corporate
4421,Carolyn,Smith,Corporate
8474,Anna,Bennett,Corporate
7416,Lisa,Rivera,Corporate
7164,Paul,Miller,Corporate
11603,Theresa,Leonard,Corporate
11932,Mary,Smith,Corporate
18058,Stella,Rowe,Corporate
18270,Germaine,Wilkerson,Corporate
19232,Jolene,Melton,Corporate
16606,Hillary,Booth,Corporate
19145,Bertha,Schultz,Corporate
19126,Winifred,Kelley,Corporate
18774,Skyler,Best,Corporate
15877,Renee,Ashley,Corporate
18751,Sacha,Mcclure,Corporate
15870,May,Cleveland,Corporate
15866,Cynthia,Bryan,Corporate
8405,Stephen,Cummings,Corporate
10609,Mary,Smith,Corporate
5322,Christine,Smith,Corporate
5699,Mildred,Murphy,Corporate
18878,Beatrice,Jefferson,Corporate
17977,Mara,Stark,Corporate
10249,Jennifer,Mendez,Corporate
4723,Terry,Smith,Corporate
6503,Heather,Smith,Corporate
20694,Cynthia,May,Corporate
20693,Morgan,Garrett,Corporate
11253,Mary,Barron,Corporate
20692,Cynthia,Chapman,Corporate
20547,Maisie,Stevenson,Corporate
20600,Deborah,Schultz,Corporate
15923,Ainsley,Dominguez,Corporate
16049,Sopoline,Griffin,Corporate
17282,Quail,Hansen,Corporate
16085,Yolanda,Page,Corporate
18398,Jordan,Dunn,Corporate
8999,Paul,Smith,Corporate
17513,Hilary,Leblanc,Corporate
18358,Kimberly,Callahan,Corporate
2988,Amy,Torres,Corporate
17293,Rae,Lynn,Corporate
15575,Iola,Best,Corporate
18665,Blair,Wynn,Corporate
8445,Mary,Smith,Corporate
15656,Leigh,Oneal,Corporate
15331,Rachel,Jennings,Corporate
15564,Ivy,Henderson,Corporate
5323,Julia,James,Corporate
15435,Scarlett,Deleon,Corporate
15614,Iona,Rios,Corporate
8492,Mary,Cole,Corporate
1850,Emily,Riggs,Corporate
4355,Mary,Smith,Corporate
4711,Ryan,Smith,Corporate
6373,Mary,Walker,Corporate
7174,Kenneth,Smith,Corporate
1347,Alan,Gillespie,Corporate
15196,Hiroko,Crane,Corporate
18912,Odette,Little,Corporate
18965,September,Bryan,Corporate
19791,Cally,Herring,Corporate
17134,Carolyn,Wilkerson,Corporate
15138,Kevyn,Weber,Corporate
19789,Chava,Fowler,Corporate
17780,Eve,Maldonado,Corporate
17204,Gwendolyn,Joseph,Corporate
15191,Hollee,Skinner,Corporate
19841,Ignacia,Langley,Corporate
18939,Rachel,Herring,Corporate
17163,Margaret,Kinney,Corporate
18584,Kaye,Henson,Corporate
19783,Jacqueline,Cabrera,Corporate
15275,Ayanna,Steele,Corporate
15148,Camille,Powers,Corporate
18580,Selma,Valentine,Corporate
16318,Karina,Fisher,Corporate
19830,Cheryl,Greer,Corporate
9350,Robert,Burton,Corporate
3232,Olivia,Smith,Corporate
10736,Mary,Smith,Corporate
3293,Mary,Barker,Corporate
12423,Stephen,Smith,Corporate
1968,Mary,Cooper,Corporate
3602,Mary,Warner,Corporate
5544,Mary,Welch,Corporate
9279,Donna,Aguilar,Corporate
1539,Sarah,Chase,Corporate
6383,David,Maxwell,Corporate
8759,Terry,Hodges,Corporate
10271,Mary,Moore,Corporate
3882,Joshua,Campbell,Corporate
7008,Sandra,Rangel,Corporate
2068,Donna,Smith,Corporate
833,Alexander,Smith,Corporate
5432,Denise,Smith,Corporate
11698,Julie,Tran,Corporate
6965,Mary,Chang,Corporate
5497,Katherine,Skinner,Corporate
6186,Randy,Figueroa,Corporate
12009,Matthew,Smith,Corporate
2407,Lisa,Smith,Corporate
9373,Mary,Smith,Corporate
905,Virginia,Smith,Corporate
1841,Douglas,Knight,Corporate
211,Mary,Smith,Corporate
5531,Philip,Bowman,Corporate
2776,James,Meadows,Corporate
8289,Mary,Smith,Corporate
3157,Mary,Diaz,Corporate
8262,George,Porter,Corporate
195,Richard,Smith,Corporate
10130,Joseph,Smith,Corporate
5435,Mary,Smith,Corporate
2570,Michael,Smith,Corporate
8489,Mary,French,Corporate
12312,Jessica,Figueroa,Corporate
4027,Robert,Blankenship,Corporate
9802,Diane,Hayes,Corporate
2933,George,Smith,Corporate
1120,Mary,Grant,Corporate
5744,Walter,Smith,Corporate
4694,Mary,Rivera,Corporate
1513,Karen,Smith,Corporate
6639,Mary,Smith,Corporate
3130,Dylan,Smith,Corporate
4715,Kenneth,Smith,Corporate
14682,Aubrey,Byrd,Corporate
13199,Hannah,Edwards,Corporate
14143,Jessica,Blankenship,Corporate
13466,Tamara,Garza,Corporate
13249,Elaine,Dixon,Corporate
14393,Carolyn,Chambers,Corporate
14267,Shannon,Barry,Corporate
13355,Xerxes,Chandler,Corporate
14583,Deborah,Doyle,Corporate
12993,Abigail,James,Corporate
13317,Mariko,Humphrey,Corporate
13316,Gloria,Cline,Corporate
13241,Belle,Haynes,Corporate
10952,Mary,Suarez,Corporate
2100,Mary,Smith,Corporate
13734,Joan,Lindsey,Corporate
13554,Chanda,Barrett,Corporate
14782,Darryl,Henry,Corporate
13926,Iona,Sexton,Corporate
12772,Skyler,Bernard,Corporate
5696,Mary,Rogers,Corporate
12767,Zenaida,Thornton,Corporate
13776,Sybil,Gillespie,Corporate
13686,Fatima,Nixon,Corporate
14773,Calista,Fuentes,Corporate
7869,Grace,Gonzales,Corporate
7450,Mary,Robertson,Corporate
1122,Joan,Alexander,Corporate
1986,Mary,Smith,Corporate
8079,Mary,Burnett,Corporate
1713,Mary,Gardner,Corporate
3637,Mary,Wu,Corporate
2455,Mary,Love,Corporate
7961,Mary,Kerr,Corporate
1392,Mary,Hardy,Corporate
6290,Mary,Smith,Corporate
7277,Justin,Moore,Corporate
12440,Joanha,Mirkckociv,Corporate
12862,Geraldine,Weaver,Corporate
14989,Neve,Crosby,Corporate
12908,Odessa,Warner,Corporate
14077,Amy,Robinson,Corporate
12994,Tatyana,Hale,Corporate
8356,Mary,Bailey,Corporate
7149,Billy,Weeks,Corporate
1164,Mary,Hahn,Corporate
13830,Basia,Powell,Corporate
8886,Aaron,Deleon,Corporate
12592,Leandra,Jefferson,Corporate
8547,Melissa,Cunningham,Corporate
11323,Mary,Moore,Corporate
6504,Mary,Herman,Corporate
5156,Stephen,Smith,Corporate
11280,James,Snyder,Corporate
5852,Mary,Harris,Corporate
2930,Ronald,Petty,Corporate
4310,Andrew,Smith,Corporate
790,Martha,Robinson,Corporate
5045,Nathan,Stevens,Corporate
6433,Mary,Smith,Corporate
9406,Mary,Jones,Corporate
11971,Donald,Klein,Corporate
9128,Robert,Smith,Corporate
7065,Mary,Watson,Corporate
9937,Mary,Atkins,Corporate
4743,Mary,Smith,Corporate
956,Karen,Smith,Corporate
3461,Jose,Smith,Corporate
18165,Chastity,Crawford,Corporate
18138,Kevyn,Christian,Corporate
19139,Yetta,Morton,Corporate
19245,Indira,Webster,Corporate
16496,Quintessa,Cochran,Corporate
16494,Brynn,Ruiz,Corporate
16438,Rachel,Farley,Corporate
16595,Sylvia,Franklin,Corporate
18756,Cassady,Todd,Corporate
18852,Clementine,Lowe,Corporate
15868,Tana,Pickett,Corporate
18832,Leandra,Bishop,Corporate
11038,Arthur,Smith,Corporate
5880,Jennifer,Kerr,Corporate
18445,Tashya,Travis,Corporate
18300,Stella,Sellers,Corporate
17645,Lynn,Mullins,Corporate
17428,Jael,Mckenzie,Corporate
17264,Pearl,Harvey,Corporate
106,Lauren,Freeman,Corporate
20633,Maite,Hendricks,Corporate
18452,Nevada,Mccoy,Corporate
20560,Dana,Cardenas,Corporate
8458,Carol,Smith,Corporate
18449,Lunea,Padilla,Corporate
17724,Eden,Ortega,Corporate
17741,Carissa,Hanson,Corporate
18677,Lareina,Workman,Corporate
15652,Constance,Mcclure,Corporate
15471,Melinda,Holman,Corporate
15306,Orli,Mcintosh,Corporate
9828,Mary,Smith,Corporate
6597,Albert,Smith,Corporate
20296,Amber,Barber,Corporate
16348,Hollee,Mckinney,Corporate
16222,Holly,Hayes,Corporate
16221,Nora,Whitehead,Corporate
15190,Eden,Mckee,Corporate
20110,Jade,House,Corporate
19875,Jolene,Lara,Corporate
16107,Blythe,Spencer,Corporate
16177,Susan,Harding,Corporate
17144,Willow,Mccarty,Corporate
18936,Keelie,Harper,Corporate
18636,Lesley,Slater,Corporate
17143,Katelyn,Mills,Corporate
20302,Whitney,Franks,Corporate
20050,Gemma,Morrison,Corporate
20355,Aimee,Cotton,Corporate
16353,Astra,Goff,Corporate
20046,Rhonda,Love,Corporate
19199,Margaret,Robertson,Corporate
20462,Martina,Nielsen,Corporate
17665,Paula,Bowman,Corporate
18890,Olga,Mooney,Corporate
17480,Victoria,Campbell,Corporate
11268,Cynthia,Jenkins,Corporate
4749,Michelle,Terry,Corporate
18638,Christine,Roman,Corporate
19996,Morgan,Harrington,Corporate
15272,Jane,Kramer,Corporate
1093,Julia,Bowers,Corporate
3669,Mary,Soto,Corporate
5278,Raymond,Kennedy,Corporate
7976,Mary,Smith,Corporate
2557,Mary,Bradshaw,Corporate
7526,Mary,Kim,Corporate
9229,Mary,Hernandez,Corporate
3791,Mary,Smith,Corporate
11960,Ryan,Allen,Corporate
11707,Carol,Schwartz,Corporate
444,Walter,Lambert,Corporate
5336,Mary,Smith,Corporate
11953,Willie,Galvan,Corporate
3300,Mary,Simpson,Corporate
2460,David,Larsen,Corporate
3917,Terry,David,Corporate
4834,Shirley,Miller,Corporate
2883,Christine,Smith,Corporate
11120,Mary,Smith,Corporate
1221,Mary,Smith,Corporate
1610,Mary,Le,Corporate
1953,Maria,Ortiz,Corporate
7372,Kenneth,King,Corporate
12122,Mary,Smith,Corporate
5524,Mark,Gamble,Corporate
7608,Diana,Moyer,Corporate
10285,Jason,Smith,Corporate
1522,Mary,Yates,Corporate
6934,Mary,Ellis,Corporate
2896,Mary,Smith,Corporate
11109,William,Smith,Corporate
7028,Elizabeth,Edwards,Corporate
1844,Teresa,Smith,Corporate
1981,Betty,Romero,Corporate
17606,Clare,Sutton,Corporate
18948,Briar,Graves,Corporate
19019,Deanna,Glenn,Corporate
19790,Stacey,Suarez,Corporate
16255,Cally,Barlow,Corporate
19966,Brenna,Berger,Corporate
17166,Claire,Hardin,Corporate
19999,Sharon,Ewing,Corporate
19853,Jaime,Mcneil,Corporate
20284,Ila,Bradley,Corporate
20281,Hyacinth,Aguirre,Corporate
1128,Mary,Chung,Corporate
2560,Mary,Gilmore,Corporate
637,Mary,Smith,Corporate
9260,Joyce,Smith,Corporate
11560,Walter,Walton,Corporate
297,Catherine,Smith,Corporate
5985,Mary,Smith,Corporate
6971,Shirley,Smith,Corporate
11474,Willie,Greene,Corporate
7821,Willie,Smith,Corporate
5201,Michelle,Keith,Corporate
7533,Beverly,Cantrell,Corporate
9006,Brenda,Smith,Corporate
7017,Mary,Ewing,Corporate
4699,William,Smith,Corporate
1016,Mary,Wilson,Corporate
11610,Mary,Smith,Corporate
3132,Mary,Gutierrez,Corporate
4197,George,Smith,Corporate
8719,John,Smith,Corporate
8479,William,Smith,Corporate
2101,Patrick,Lopez,Corporate
1143,Mary,Woods,Corporate
5207,Catherine,Erickson,Corporate
6709,Pamela,Smith,Corporate
11515,Mary,Proctor,Corporate
7256,Mary,Cross,Corporate
1550,Mary,Smith,Corporate
9883,Michelle,Waters,Corporate
1954,Mary,Smith,Corporate
1637,Mary,Smith,Corporate
5881,Dorothy,Smith,Corporate
9739,Sara,Rich,Corporate
2909,Sarah,Snyder,Corporate
5628,Zachary,Holt,Corporate
11773,Alexander,Santos,Corporate
7508,Theresa,Atkins,Corporate
11818,John,Perry,Corporate
9549,Mary,Byrd,Corporate
4724,Mary,Nelson,Corporate
4482,Randy,Elliott,Corporate
11414,Mary,Maxwell,Corporate
1966,Gregory,Dunn,Corporate
1023,William,Morgan,Corporate
3191,Kathleen,Tate,Corporate
2598,Brittany,Meyer,Corporate
2623,Olivia,Smith,Corporate
1011,Mary,Smith,Corporate
7557,Mary,Hull,Corporate
5165,Mary,Smith,Corporate
10038,Julie,Smith,Corporate
5722,Mary,Smith,Corporate
9215,William,Robbins,Corporate
3119,Shirley,Hinton,Corporate
225,Megan,Watson,Corporate
1815,Russell,Smith,Corporate
11564,Mary,Hall,Corporate
8158,Donald,Pugh,Corporate
7371,Mark,Smith,Corporate
7172,Louis,Smith,Corporate
9979,Mary,Smith,Corporate
8041,Carol,Ball,Corporate
3429,Mary,Smith,Corporate
2920,Mary,Ayers,Corporate
5982,Sharon,Smith,Corporate
9226,Grace,Davis,Corporate
3129,Mary,Morton,Corporate
2146,Mary,Hall,Corporate
8613,Mary,Kirk,Corporate
4138,Mary,Smith,Corporate
2203,Evelyn,Davenport,Corporate
11642,James,Smith,Corporate
10211,Jeffrey,Smith,Corporate
7440,James,French,Corporate
5874,Mary,Smith,Corporate
4071,William,Smith,Corporate
2785,Frances,Lawrence,Corporate
3834,Denise,Ritter,Corporate
12138,Mary,Smith,Corporate
109,Mary,Thompson,Corporate
8110,Catherine,Smith,Corporate
255,Mary,Smith,Corporate
8304,Mary,Mills,Corporate
6239,Karen,Mcdonald,Corporate
11472,Nicole,Case,Corporate
667,Mary,Smith,Corporate
2074,Mary,Gross,Corporate
10876,William,Beasley,Corporate
8265,William,Smith,Corporate
5068,Anna,Smith,Corporate
8849,Daniel,Santos,Corporate
7804,Mary,Bennett,Corporate
14293,Xyla,Cain,Corporate
12980,Cassandra,Lucas,Corporate
14142,Jaquelyn,Holman,Corporate
13176,Renee,Pennington,Corporate
13354,Isabella,Manning,Corporate
13318,Evelyn,Melendez,Corporate
13174,Nora,Baker,Corporate
13352,Jaime,Jordan,Corporate
12992,Clementine,Henson,Corporate
14406,Hyacinth,Graham,Corporate
13242,Brittany,Sims,Corporate
14223,Kelsie,Guerrero,Corporate
12167,Christopher,Smith,Corporate
3946,Nathan,West,Corporate
2395,Frances,Johnson,Corporate
6289,Madison,Gould,Corporate
87,Gloria,Brown,Corporate
9685,Mary,Kennedy,Corporate
10447,Mary,Smith,Corporate
400,Matthew,Vaughan,Corporate
1254,Mary,Barker,Corporate
11061,Joseph,Webster,Corporate
7929,Mary,Marquez,Corporate
7230,David,Saunders,Corporate
11694,Margaret,Rios,Corporate
3511,Mary,Orozco,Corporate
10319,Mary,Johnston,Corporate
3776,Amber,Faulkner,Corporate
8255,Mary,Smith,Corporate
5226,Martha,Cook,Corporate
12377,James,Smith,Corporate
13777,Mechelle,Combs,Corporate
477,Dylan,Smith,Corporate
3861,Mary,Smith,Corporate
8327,Mary,Paul,Corporate
11946,Grace,Solomon,Corporate
11956,Alan,Campos,Corporate
380,Linda,Smith,Corporate
11913,James,Smith,Corporate
10331,Megan,Collier,Corporate
6023,Shirley,Webb,Corporate
2185,Mary,Mitchell,Corporate
11195,Jacqueline,Smith,Corporate
4824,Mary,Sanchez,Corporate
9280,Mary,Blankenship,Corporate
10183,Mary,Smith,Corporate
3591,Lori,Farmer,Corporate
8338,Mary,Jefferson,Corporate
1132,Samantha,Smith,Corporate
7213,Daniel,Lowe,Corporate
12303,Mary,Smith,Corporate
1762,Nicholas,Smith,Corporate
15100,Regina,Wagner,Corporate
14946,Chloe,Delgado,Corporate
13361,Signe,Melendez,Corporate
12995,Zoe,Lawson,Corporate
13403,Denise,Vasquez,Corporate
13096,Genevieve,Mcfarland,Corporate
6915,Robert,Whitney,Corporate
7741,Kathryn,Smith,Corporate
12591,Summer,Hardin,Corporate
8526,James,Martinez,Corporate
3688,Judy,Smith,Corporate
8666,Mary,Smith,Corporate
6833,Matthew,Watkins,Corporate
12225,Helen,Hardin,Corporate
11978,Jeffrey,Hayes,Corporate
3040,Kathy,Brown,Corporate
4251,Mary,Serrano,Corporate
4869,Mary,Smith,Corporate
9657,Roy,Williams,Corporate
8122,Jesse,Webster,Corporate
5706,Mary,Chan,Corporate
5647,Mary,Phelps,Corporate
5220,Mary,Evans,Corporate
9774,Jennifer,Snyder,Corporate
9789,Daniel,Valdez,Corporate
8518,Mary,Lewis,Corporate
8157,Mary,Marshall,Corporate
463,Harry,Smith,Corporate
11076,Robert,Leonard,Corporate
5540,Deborah,Smith,Corporate
6212,Mary,Smith,Corporate
9735,Jack,Smith,Corporate
12132,Mary,Larson,Corporate
10006,Mary,Smith,Corporate
9075,Scott,Hayes,Corporate
3830,William,Smith,Corporate
2541,Daniel,Cardenas,Corporate
10959,Mary,Morton,Corporate
1060,Julia,Smith,Corporate
5419,Jennifer,Smith,Corporate
3854,Mary,Gilbert,Corporate
10777,Martha,Smith,Corporate
10242,Mary,Smith,Corporate
9142,Mary,Nash,Corporate
3070,Brian,Chavez,Corporate
4073,Mary,Smith,Corporate
10883,Catherine,Zamora,Corporate
5498,Mary,Smith,Corporate
3480,James,Smith,Corporate
11127,Mary,Tucker,Corporate
7769,Mary,Andrade,Corporate
18137,Stacy,Wilson,Corporate
18050,Eden,Rivas,Corporate
18230,Shana,Carroll,Corporate
18228,Hillary,Glenn,Corporate
16580,Ann,Kane,Corporate
16596,Sonia,Diaz,Corporate
18789,Xena,Holman,Corporate
12396,Rachel,Horn,Corporate
9839,Beverly,Doyle,Corporate
9956,Mary,Smith,Corporate
11995,Mary,Smith,Corporate
10590,James,Camacho,Corporate
6883,Mary,Smith,Corporate
10337,Edward,Smith,Corporate
2155,Joshua,Mckinney,Corporate
10235,Joseph,Singh,Corporate
4277,Mary,Juarez,Corporate
15947,Germane,Vargas,Corporate
9234,Katherine,Smith,Corporate
18891,Giselle,Velazquez,Corporate
1379,Raymond,Harvey,Corporate
6874,Jordan,Freeman,Corporate
5044,Linda,Sanchez,Corporate
6566,David,Beck,Corporate
4626,Brian,Clark,Corporate
7232,Mary,Garcia,Corporate
3171,Elizabeth,Moss,Corporate
1082,Angela,Contreras,Corporate
18448,Quail,Rogers,Corporate
9836,Shirley,Sullivan,Corporate
4400,Madison,Morris,Corporate
6327,Mary,Coleman,Corporate
20448,Oprah,Wyatt,Corporate
17364,Medge,Kinney,Corporate
7339,Mary,Smith,Corporate
9358,Mary,Smith,Corporate
11851,Mary,Shepherd,Corporate
6104,Roger,Cordova,Corporate
15503,Kalia,Doyle,Corporate
15456,Bertha,Bennett,Corporate
15290,Nita,Riddle,Corporate
5204,Andrew,Smith,Corporate
5635,Mary,Chavez,Corporate
5389,Mary,Smith,Corporate
4812,Nathan,Fritz,Corporate
877,Gerald,Adkins,Corporate
4679,Sarah,Simpson,Corporate
5710,Mary,Garcia,Corporate
3147,Daniel,Diaz,Corporate
6964,Gregory,Dominguez,Corporate
17571,Ocean,Floyd,Corporate
19865,Karly,Roman,Corporate
16330,Liberty,Small,Corporate
16165,Paula,Rodriguez,Corporate
20111,Christine,Cotton,Corporate
20145,Vera,Hunter,Corporate
20304,Lenore,Joseph,Corporate
17826,Signe,Daugherty,Corporate
18528,Chantale,Nunez,Corporate
17823,Remedios,Wade,Corporate
20156,Leigh,Workman,Corporate
16351,Caryn,Pennington,Corporate
2890,Mary,Taylor,Corporate
17430,Hannah,Hughes,Corporate
6061,Mary,Powell,Corporate
18641,Hillary,Rose,Corporate
19902,Hillary,Perkins,Corporate
5519,Deborah,Archer,Corporate
4462,Mary,Dillon,Corporate
3435,Mary,Smith,Corporate
4805,Karen,Rivas,Corporate
4404,Helen,Smith,Corporate
3696,Martha,Holloway,Corporate
843,Mary,Smith,Corporate
8259,Mary,Smith,Corporate
5957,Harold,Smith,Corporate
3486,Carol,Thompson,Corporate
2451,Joshua,Garcia,Corporate
2766,Mary,Smith,Corporate
6816,Steven,Smith,Corporate
5571,David,Murphy,Corporate
